input_str,answer
097255952,5
635002733,3
729237137,7
993793851,9
243723371,3
917883151,1
475877184,7
635356662,6
041858115,1
449899859,9
381405633,3
532635432,3
441840012,4
9183943159,9
7911419415,1
0159112501,1
5227323654,2
0443089224,4
2216392629,2
6037876650,6
5885252883,8
4964400049,4
0236346448,4
3967991236,9
5230508708,0
2086261279,2
9133419331,3
8924008418,8
8113313188,1
7956703746,7
4300418091,0
2641161213,1
3966278765,6
9097782839,9
3658580738,8
6182646500,6
9079749461,9
5400450502,0
9973123970,9
6259823366,6
8639013002,0
3787000307,0
0776987096,7
8085991011,1
9518895454,5
1886651663,6
5941869219,9
1438135354,3
9938867970,9
8340588401,8
6734454436,4
8984849986,8
1610994213,1
7139117528,1
7012747742,7
7466211114,1
2703527633,3
3508521154,5
5080898577,8
9873689409,9
5145565194,5
2693269277,2
4722524762,2
8694980803,8
9990461410,9
5565090912,5
4430474013,4
5477407760,7
3232003939,3
7724121722,2
3523528772,2
7898335988,8
7111170848,1
1818986865,8
5619185606,6
9215915817,1
5809080742,0
1899909022,9
4084178274,4
5259997330,9
1213070422,2
0599100580,0
1351367347,3
7759764759,7
1134192489,1
1784784112,1
3537151873,3
2633618605,6
7484621247,4
8393439438,3
2288625652,2
3474438252,4
8815830037,8
3967131164,1
5399301709,9
6493305699,9
3725905030,0
2991824495,9
1548133851,1
2721956787,7
8296662359,6
1121054465,1
2486684098,8
5028177282,2
9723163822,2
0400248362,0
7654999672,9
3603757707,7
0680009889,0
3717031343,3
4772818477,7
3314488033,3
4557054620,5
76141164156,1
68768637135,6
58585275722,5
81043041002,0
87924089930,9
23366359966,6
15909953127,9
58226465344,4
90282530595,5
16856906387,6
38377061566,6
49006177401,0
97489419795,9
25672597522,2
37205796600,0
60502507811,0
81107188078,8
80824411460,4
42997204272,2
31632632661,6
33573139561,3
97283006882,8
13415777229,7
77042455058,5
45970828292,2
27428224814,2
27697064247,7
37711933937,3
63420863562,6
58333765786,3
97958741291,9
11370330537,3
78060236779,7
93450994349,9
40581504134,4
39314410121,1
29244521209,2
63806860288,8
08069676697,6
05261202631,2
50571684010,0
55121513852,5
34842554488,4
77043337147,7
42209192082,2
01233176110,1
31355931595,5
89837993039,9
55664424626,6
99130239102,9
29710008341,0
83922204248,2
42151855384,5
81929581492,9
87088042726,8
96380111036,1
31060104014,0
38584502254,5
69111215009,1
73167281622,2
31082268411,1
58053771530,5
09397104373,3
31331040364,3
59580556868,5
39883883969,8
95415514696,5
20116946966,6
23638091253,3
94828918458,8
19008019809,0
25229266969,2
09496918130,9
55783596973,5
13133843199,3
00236663518,6
53472405625,5
66902272849,2
20632728827,2
97127153474,7
05150851110,1
32678267317,7
08087477213,7
17131879301,1
19508486099,9
47655053346,5
04140243243,4
18162527519,1
09168644561,6
05830885806,8
39535352329,3
09955598581,5
55387777005,7
76948855052,5
15732393539,3
90414377440,4
51040070445,0
52231015292,2
02389221893,2
71467632720,7
694040722100,0
871287127147,7
671466561714,6
319271317314,1
403382873023,3
994238329902,9
872838599787,8
539011110603,1
865545442642,4
767608532050,0
691317639119,1
403702198997,9
889817137435,8
579770130879,7
480020728453,0
799819612442,9
854814459881,8
323969724089,9
942751396414,4
131353519335,3
837376305365,3
324439258540,4
452045240003,0
574037999092,9
809719391069,9
886002485006,0
761254597131,1
685953333898,3
552736474434,4
142226841210,2
993837195928,9
585661272697,6
555710315013,5
559757957956,5
181272082370,2
083118982206,8
841188427380,8
117727227671,7
921904490792,9
018016183919,1
711571095991,1
889933773839,3
679381853134,3
877545455004,5
750225980538,5
506807789824,8
325205220350,2
068959632398,9
636363083087,3
404906154645,4
305953444553,5
186128582618,8
274656556577,5
689829336399,9
029449983493,9
724431307045,4
948216456714,4
621312268233,2
543134020471,4
689882197721,8
167662018565,6
764761671781,7
716812786818,8
595891881859,8
362572837088,8
069909595817,9
119622190755,1
693463361137,3
950509106556,5
022060487358,0
662381276544,6
262131233119,1
909696331639,9
424149358128,4
811689661081,1
378978597751,7
019866363916,6
420955909901,9
253800686766,6
370563236310,3
418180301947,1
566887448874,8
444674608121,4
725129245557,5
323083132712,3
825254940740,4
111675034410,1
238495922426,2
238024400408,0
080808502255,0
816894752384,8
660494609070,0
745528484855,5
868669814640,6
604229007066,0
371226783825,2
730837815170,7
300683328830,3
541432335743,3
263166638138,6
1276225477206,2
6611662272615,6
6913388853351,3
0089919980984,9
7886640460146,6
9666980459159,9
0577129517712,7
4364985119565,5
7241774173624,7
8649083448892,8
1831642832121,1
1308693428639,3
7888785448476,8
7654054847479,4
8989162861119,1
8127176781076,7
7871134588854,8
0121106822293,2
9792620006996,9
0853588287044,8
8559787665531,5
1018820714715,1
1779540508535,5
9249974744997,9
8273738374588,8
2437847469352,4
9875773919273,7
7608275980976,7
2192794525294,2
6169611444446,4
2802020329799,2
8313550397839,3
6013266101226,6
6301918669026,6
4784007021607,0
4429683522813,2
5211131458358,1
1605389859996,9
3067632367651,6
6669740130829,6
1485411288258,8
3540457043313,3
0083804943508,0
6877668712347,7
1071266170871,1
4775575744644,4
6863764972672,6
2487242280580,2
2551502100952,5
4258997916596,9
6632817678628,6
1710737817408,7
7774994121479,7
4303351307144,3
1508676670707,7
3378504843934,3
6007157487799,7
7931492274403,4
6921922961111,1
6551669267150,6
1737577691551,7
4166777137421,7
4443686491715,4
8015043943426,4
8609082779366,6
3575373791789,7
1330664770625,6
6230146736129,6
5601666555511,5
3704435374482,4
4411524544501,4
3450343084386,3
1119778758882,8
8884218453365,8
2439822025403,2
2598597977829,9
1000501052151,0
9414110533481,1
2100571772356,7
2059789958230,9
9837042396994,9
8680609910021,0
3969923079405,9
1003001292983,0
6698279557667,6
9544793416493,4
6281518312437,1
4902545762439,4
6913849717288,8
2402133219712,2
2825772265579,2
9707755700755,7
6662226716778,6
7901988611190,1
3307159115874,1
5598945454935,5
1017197136978,1
8853676008558,8
0368443041410,4
0803276097056,0
44771231487034,4
35539823837107,3
65862296308826,6
57353573517573,5
50041445491512,4
73817611717788,7
63672625441467,6
26538267838859,8
33366810761526,6
79340290009472,0
91594529222841,2
85538633403538,3
09576767595397,7
88271015132133,1
24780725346291,2
13499414511914,1
70214007528458,0
82272848277267,2
78826878764033,8
18674460242154,4
05614042428365,4
92829928726277,2
88328181983301,8
15915125297921,1
14370053625696,6
88766866764877,6
13823835382238,3
97483886963298,8
62311660718604,6
51391188744781,1
54488818218514,8
00888333343708,3
36656849649152,6
70316731472586,7
28098443203334,3
89641269229668,6
30372673726071,7
97171765533979,7
51698575647165,5
86790785870005,0
35454348136831,3
71909465997616,9
68203403236038,3
23223782258583,2
39508668088608,8
46999552136428,9
40848802830048,8
84689429166936,6
88985459596964,9
88594683516853,8
35093175989893,9
91930926108888,8
28642680202770,2
15755705608296,5
32845275710095,5
93495098059335,9
02315496411419,1
56851190666588,6
99954574477484,4
91455508487345,5
13166514176155,1
12269121288466,2
56988629829882,8
95573473864683,3
58363885525385,5
32860919033099,9
56540162821018,1
51808800520885,8
03496109895486,9
37824114888753,8
15140497044582,4
15047416606167,6
95998869665898,9
95929473498156,9
96010346217166,6
95032269526407,2
09155111351393,1
54775975932513,5
46514866441288,4
36931998333662,3
43328035883414,3
06203108983146,0
67267233652667,6
37166035767604,6
77673890913072,7
07448460184501,4
66638993335288,3
08822821220087,2
17267372596822,2
45993434349408,4
53774394428425,4
84984497886198,8
77283418679207,7
94038013936396,3
75727614646712,7
58588648106205,8
08663880026060,0
25521333666260,6
07475353767082,7
08081721001992,0
525126550529100,5
033477044777006,7
294677445746296,4
324857557257528,5
276759368142848,8
978977791847408,7
779598499927222,9
115978079788011,1
715458481327445,4
808991748050074,0
679488446370880,8
710034234346941,4
323393810548900,3
054113457171374,1
559944945449594,4
987488173963996,9
198380925211858,8
568054930498310,0
072824029623747,2
343646600003508,0
596560786087365,6
400946775597355,5
555636646947469,6
500359153171130,1
094019035133949,9
446166936489886,6
422470686278972,2
445712414505141,4
276572672786170,7
890853663548533,3
285857988211924,8
366893832134694,3
464503791545294,4
833006032606630,0
442521448942999,4
939853232723594,3
073873860069308,0
171382575991384,1
551017308139091,1
436052000643262,0
597319982282869,9
335753573578337,3
691836111595452,1
660595033023490,0
655353343265656,5
572200422217307,2
773844885851531,8
222515281139258,2
776171166501066,6
887166280212720,2
495429453122892,2
993319552149931,9
248382954758578,8
996791976076009,9
074344364550504,4
256959915661541,5
769374224979470,7
613300514521003,0
759467696303042,6
034612440194521,4
669093263969390,9
978889255585995,5
828357727979268,7
562926512198991,9
201248941443902,4
807069270686764,6
211014550105822,1
598981643186198,8
846488016806448,8
202377220707210,2
299685316661738,6
204224266602454,2
821596089685851,8
542724117744141,4
307360797993536,3
167925552785264,5
245161612251538,1
773344648837442,4
589254566606297,6
711979708919159,9
333769705799336,3
378779573315759,7
314014702421133,1
811948814189901,1
478381243043642,4
411871748337311,1
116904652355191,1
961115761402770,1
356866077046343,6
986788692496297,9
212969399654235,9
275752510512512,5
843105245873868,8
016629600963969,6
680852553253360,5
651258020314171,1
370896560997737,7
160146093916031,1
261800769844726,6
568874745618663,6
4482484083450850,4
7674753184375588,7
5760300537530557,5
4502924053994398,9
1241626166034042,6
3614113882160004,1
2754127287878087,7
2072226000077867,0
0508529179111519,1
5550170763275133,5
6674664707050778,7
5767579636257257,7
3553474093505462,5
8718388277118660,8
4121235435540048,4
8212881522921800,2
2591101501570728,1
6724770260220612,2
5484783844297499,4
5924003501445593,5
0586200386962308,0
9992570571275710,7
0704449878670010,0
1820128289221414,2
8946912617465875,6
7717755529533736,7
4055480129857056,5
8455195455864818,5
6333876196583355,3
4545133934598301,3
5356007054176330,0
2100202960194709,0
4334339735422128,3
9293443994337053,3
6127235615652610,6
6624565654492980,6
9986126622509696,6
7171599828703811,1
6051036166317673,6
2182888653565182,8
9359707739808309,9
9842149204100706,0
2699666006009996,6
4347932996707569,9
0592228290940949,9
7671256774553131,7
7751769010116010,1
8221164817488478,8
9409850746949675,9
4421074932522323,2
8441434537515137,4
5782325875375800,5
3023844433808837,3
3730015720575592,5
3021308788817837,8
9688972130444270,4
8040990008998133,0
7080834194400808,0
3333913125629221,3
1683077515868551,5
1675137337323781,3
7910234483929397,9
2873154086208500,0
3434342228046241,4
5317211777395131,1
5000318492906484,0
0155752616615858,5
6691979678914431,9
4595044358469686,4
7461505737554164,5
1010899749000141,0
1896095311136449,1
9634607049040383,0
7882790824478529,8
3322366668227356,6
5301811022305981,1
0335669196804694,6
8810022388662863,8
3313245773237257,3
2195425645902121,2
4307030569672605,0
9797667676998998,9
8840972154559699,9
2274156944451214,4
2819940096705697,9
6242428727847626,2
2371831238858717,8
1621015335354353,3
9528339354879191,9
0555498845811630,5
1325919995599151,9
2941669266612192,6
4375444010033314,4
7425451718552947,5
0344305057574155,5
4934397390332442,3
6067557281555776,5
0812712255908439,2
6795555965611919,5
7290682772870807,7
79192163907195933,9
56806227288628636,6
42270628738993293,2
63303608583809365,3
22728359963838035,3
43514535369677346,3
26489269046824114,4
99722752209700732,2
72548704730891701,7
42475260188004702,0
37392356156993161,3
87766473818661100,6
77885847483034847,8
17955800731139797,7
18589286593999553,9
42247417127100221,2
39898212101198913,1
30151109000155592,0
11937730929773995,9
36213341192552114,1
83668723226607672,6
06298138899981686,8
44044878478830630,4
67989037375670069,7
38181368863161771,1
65542756467596647,6
11070826186681261,1
97292794755712729,7
58205405525020572,5
31816885661035308,8
08220980282280788,8
84682107942782729,2
80956210899559980,9
95195921007007799,9
31280231726677331,3
00806380662033439,0
18266268261652870,6
03770525779675010,7
98928908888009904,8
08385403551531581,5
57567719819945797,7
09668649340580080,0
99266694718387928,9
67015727725572360,7
51214425500223072,2
74649658237044207,4
31023280123226071,2
21132197999197727,9
05911839359193690,9
56549066999655571,5
38833287202830828,8
31334843111443136,3
43740436826042725,4
22277836476834167,7
28374288364823233,3
44888335808377401,8
33184446119338424,4
97538772414748822,7
85335719153801398,3
17567679563265687,6
90750522422507152,2
68323998289832386,8
43830844938100808,8
09175551527376601,5
19962711892166618,1
07794486496897486,4
64201955565680350,5
93576491964647167,6
43249455583773275,5
85673225948594185,5
68081551586808707,8
42213555622441256,2
66371160164565350,6
20286157274358672,2
08024508878325222,2
63176891468919841,1
56621256936477239,6
72882487586366987,8
02164042064431100,0
48064208445288422,4
75912345885448244,4
92621979729932877,9
78779547330483557,7
76647227270074664,7
71171179981887899,1
58922838871281421,8
30663913673639950,3
93767871188761369,7
64613495532776560,6
46662889869898849,8
13593409635048390,3
89569891862151688,8
32955596959853533,5
95289395929858158,9
23807307303009787,0
90905913347300079,0
74409074442566176,4
26372568623280288,2
70679373880892330,3
19226466978964262,6
306843964926806087,6
609260930066910097,0
952218792712919762,2
829928625597758255,5
682947900667719625,6
909507614994565746,9
233790777092321788,7
431115422334332512,3
465365840583883604,8
462212993944711844,4
943819331972251960,9
685598749637780555,5
788925989598556253,5
303401215204911003,0
207274438347837732,7
469541636841851956,6
221061000651631206,0
142020426644432365,4
141761474756316514,1
922011805553501003,0
018585812261215815,1
759958752034935522,5
911696758606651000,6
862920352540558044,5
030720120578328463,0
908220824800288787,8
003097799777740690,7
938092922293004934,9
998766861279280706,6
606622440242240862,2
410636505052202049,0
531665122616305236,6
214367213001617403,1
944154595494199548,4
144903595332454691,4
555060795785807781,5
296747547472833572,7
032679369713106995,9
684364471760778087,7
811264769043942714,4
701259157211227197,1
202930066683486648,6
284288584402845325,8
592115486219655591,5
035751675451177671,7
467114170710407051,1
333774343707547874,7
775052021552285877,5
222655966504518984,5
564563063815468633,6
452327258371203532,2
693966851091039396,9
727279701975855522,7
991988128189931588,8
330446421390770845,4
257047049991495977,9
935065363625699595,5
431617064377843197,7
583889935428009908,8
471579917014400414,4
977148840498017880,8
267490064693464769,6
735734307365370504,3
717731638872708423,7
537152210395527178,5
391699396735816529,9
573973091373639021,3
754667262976623151,6
644841668752938516,6
222326686866860788,6
707330977539270305,7
398792978603678299,9
258921569232149021,2
934325325127002042,2
579165360701777658,7
610844434861804367,4
421142000102522521,2
008022120828832245,2
854480959011835098,8
603637665554535636,6
864235587882578332,8
698893022652823056,2
572376088690010823,0
999272262026599696,9
784284408082403734,4
709079370884994377,7
778273068872608846,8
765866688346768577,6
916256092236342632,2
559911184996579741,9
798956955997021677,9
033892609992234986,9
241220460006067927,0
242446261416426262,2
668711171973636817,1
026626866055559907,6
375398399927435437,3
573997155991437773,7
921645642191298009,9
182389695875086769,8
5011488184840413517,1
0628101935443416156,1
4569594094194955515,5
6632820699598040240,0
5898588448943011145,8
8316518214368142183,1
4131849438469069491,4
8453325680873559085,5
9579376595999255222,9
7161332933371917089,3
4663486620864022264,6
8875572227064208275,2
2042299444252549729,2
3966877677618273983,7
7142274277447422474,4
1039519975893381057,9
9072696761360000291,0
9908454252952922525,2
1009021678662767267,6
0251878862727549556,5
1735706394443072321,3
4217246542619349194,4
8056965087684588652,8
1895166033513957273,3
3569855550681319698,5
4556684666775540804,6
1859015651222222915,2
1020823338653058020,0
1232371378132666137,3
3478684081274611388,8
2806590912190917913,9
6763861269630202240,6
5538548786020545794,5
7241211167264142647,1
1522532225413113395,2
8417758175855755827,5
1615949475984121678,1
4051003228531882340,0
5958480413584566519,5
9855220387608990992,9
8091115951065650865,5
4552823278555389316,5
0250605521005839933,0
4032812388254387252,2
1723155429027006955,5
7037870237287872228,7
2223641739117637242,2
9888818811469091597,8
4675415794559997190,9
7518477415664489954,4
1434495809518665851,5
1188913753308839313,3
6604466733134627735,6
9471934413478348737,4
9677477345944558456,4
8617878291829769181,8
3727228527327883289,2
0765365950696548670,6
5253000208794054445,0
8659526397179887713,7
0906026711998577933,9
8282676929789914798,9
8567554677774834488,7
6417291243143895406,4
0184680109790209886,0
7730925548889549832,8
7534023677285191788,7
6851292356610122113,1
3368422894631530270,3
3029928293293920243,2
7760239903037963253,3
7133356376776693776,7
4487048660659044760,4
0409688849020042321,0
3369999149132431017,9
5692262203300979672,2
2609491954546996145,9
5150530131578814445,5
4445476067576564477,4
2489811950025100378,0
9899595886599158183,9
8450411491408850148,4
7593949966935666933,9
7126995618303783979,9
3758275996609097900,9
9797687866045227253,7
7725354931515574818,5
5463268847638255178,8
6054335401112331150,1
1447734374893466555,4
1045611548068404842,4
5955411273352151290,5
8838551593998529833,8
5891313216606463635,6
0468068014040880484,0
9478547852585849884,8
9397391323729572771,7
4214282429283488440,4
5535133030212706234,3
5588807575100866015,5
81764828063391396663,6
28318874181144887471,8
25647959475637466860,6
74512099560990796865,9
48880133222323232086,2
55203211026780251275,2
85101255010021517510,1
54223649316366549262,6
55535303008055380327,5
04540129385091128908,0
70630366539298566039,6
00006552582515180151,5
99115117749024248132,1
15626611522626555525,5
96611056515516395933,5
11970989169697071806,9
12898815980892710721,8
24471749219127159774,7
92964687049792595752,9
71622051065551624465,5
06658805551817816183,8
02825330201253328000,0
05103560835626345594,5
66726899914798778916,9
28922026524369033409,2
95737356565997335604,5
65377587767963167155,7
67670790229427046657,7
69186011160956077678,6
46113883314833840432,3
18679199711336365134,1
58158389335767377585,5
43336438640717001630,3
44706805787807792244,7
62826435070389052225,2
73694648909023560236,6
68237785923015389534,3
65133504568633547444,4
13793409639304942327,3
45881959089610899351,9
05034740887438587428,8
76372972353536377227,7
91593922479887692663,9
46572967959755265675,5
98809983266630192730,9
11986663288463963994,6
91999371679742622647,9
91973887155387967898,8
07174155305158847717,7
49439988336222359324,3
18031788527117038617,1
56651925617911963911,1
52251551157712741717,1
19551797747535173571,7
74178130702162874708,7
93143228985207926266,2
23865088512782082008,8
16342991723646296517,6
63292603767246908084,6
84755945548774454477,4
89717798321179449712,7
92211667626220927991,2
82488792269989482781,8
55222271325881180075,2
85488565455744684895,5
99197121414250712024,1
68608844676744536383,6
10115851179433506033,1
38991866081919333899,9
39855908204970887087,8
44497795133577525713,7
85783798753740588445,8
02151519512126907027,1
25504006644110210140,0
75615276654974033306,6
46418632118833115228,1
01449133131236448434,4
84148698834306877753,8
39557799381729521773,7
48651186781027548151,1
99747635560389429654,9
51955638942772522975,5
31407808750933405681,0
48505155151401700733,5
90468253000915130356,0
76111347876586060356,6
91152117522445525450,5
14194722340042247079,4
12914245299125474919,9
77353175315513471421,1
88191961789187877121,1
60093356319922552552,5
33815855480008800033,0
19156742161219656904,1
17726104027042072667,7
43173730711016820317,1
39010174371973176709,7
73436566653573340109,3
90449346522215016253,2
79200099507757954555,5
638223224429686302316,2
763673175437744557430,7
497190938474791744473,4
626002048564628096226,6
715090540697166577060,0
951643341831451135441,1
743590293339389560050,3
486967647498289497869,9
749229237967096666215,6
804414224022022400188,2
676682870868056738726,6
386989896388856357397,8
157022232410421301072,2
340929922981829544005,9
994191212881961266162,1
514650516140633531535,5
966683451844304004560,4
666827274996528699632,6
108861801809781618930,8
498044674128087957204,4
063672161614534680505,6
031720212663038337661,3
945159158599191918468,9
244288528433577248213,2
295776571483544380722,7
155107117137451057444,1
969628096676058035525,6
368473407134048832460,4
771729533141149173949,1
404314429329632704197,4
414952314949915561939,9
292020814921190591522,2
756696777147216796992,7
142739477017554152782,7
351304102015132415250,1
812576771109214265464,1
041980790701558714301,0
323062954432550505639,5
018801303101188682101,1
440100695435581056514,5
057572755597813383606,5
570748473414534011135,4
369199565449221797561,9
009919992711287212722,2
436728887443317784414,4
274236348323244777441,4
338475759422379529522,2
120891789922006416282,2
141410440547606471028,4
020844947833814736226,4
555790578967962888560,5
892994547781926978834,9
536215252648541534123,5
987843230211193634399,3
448133803513404131783,3
197930932337425847601,3
531245294424432465592,4
388855785531365658966,5
293634602535595298519,5
399528759743632382638,3
788568867705596025287,8
553287374707531445568,5
325912797751712976127,7
242886834386344469476,4
308318091840028596230,0
529910299352250206741,2
411754788173486646849,4
889187484377949789983,8
043411277676434414716,4
484848084828880004040,8
640669433673932716907,6
383316071991701030001,0
276608011488628117827,8
030746321960270726320,0
821866918955571258675,5
743949514992986207727,9
325615004443690062015,0
329140241842142378541,4
766545546485865745868,5
525254242447126611525,2
500473116349493841471,4
198480454851445840165,4
310002770556778644066,0
123262339330974161909,3
502452242018507744523,2
836847436384884223434,4
902900809016721644258,0
213272327988733589337,3
651017663854794813355,5
653606753370746203535,3
925256613111518765212,1
100180031041633348310,0
425727217204472377144,7
894415652860356245606,6
004513030960661524519,0
208969630586511003395,0
296221726627969699336,6
315330110559035135561,5
757555665664733961746,6
995065654376354145929,5
5178131335336959954319,3
9094124090442711180457,4
4221247847303849649972,4
2780208483728327037737,7
0071116764870070888081,0
4595757939997354785725,5
1791999675109377746918,9
9480825427488543979683,8
6795426989470544927645,4
8263295871558838253383,8
2487708477016436698478,7
2972192947997527640097,9
1027182094300501155510,0
9115487975821815425212,1
4874554170879229080856,8
1130833525338581128832,3
8338823236829233784324,3
1677261475650997420247,7
3211433432463115674324,3
6640884845437720758704,4
2060820620978926402662,2
3784643558834684685579,8
9493876499393498404386,9
9139819818378714307078,8
0125127712989020777122,2
0611864866446600841914,6
6444696394432191260591,4
5874503455435384844338,4
3344810010512604472058,0
3303441892018681474486,4
3137171785166878675680,7
0177532420142777720103,7
6948384700996977109063,9
9736975554168314345144,4
8723517547989878552558,5
1076551516599677566501,5
8614535562588246363553,5
6846733707386074477613,7
5836792792288978989222,2
8203688637038382636228,8
8356836825869222526533,2
0770404677444549000307,0
7833346732694556374436,3
2863747383922545372453,3
0170078638873150107669,0
6236132210028023832366,2
7975057515117558361670,5
3928827402448144228821,2
9934149164838981404356,4
3880080144834358381660,8
8134341909439973943590,9
2400231232941028443021,2
9736704573046903437667,7
6939303913225721923122,2
2202227411189014942489,2
9596809506635697594656,6
3703382048242398430072,3
0058641044323666562547,6
6019375890175772710148,7
4000707104774779274640,7
5691597909935351145531,5
3676075707989169768999,9
3093046889085003988831,8
5375555884647832448583,5
3078221070800550288752,0
5506008096940915916583,0
7727739164154726253664,7
3637336701740477660756,7
5044870140355058054252,5
2915700875262556257474,5
0660606644034064006464,6
3286940206414258344200,4
0997272087203972270755,7
0101446207764400226717,0
0398048406366544685090,0
7959955399039552432737,9
6372706262193221216011,2
8370334488078000782340,0
3299421971161914178077,1
5881990157755968879099,9
4345475473783503953550,5
9616939319000016605248,0
5050215666065570019067,0
8572606669924806009968,6
9331088930802902878380,8
6627426471249094442362,4
6977733979669336367773,7
4750254349295402642225,2
1328373805300808677369,3
5032043000532333542215,3
5253486343353844942545,4
5475037567056005044460,0
3131278676636166747212,6
6480135068850605548965,5
9321443530603491399788,3
3036020968471238082946,0
2252095340575090202925,2
4745125841148949817181,1
9957174476117911971951,1
0095021601981150251055,0
73759983655838876575727,7
75521134834512420258835,5
45026557260662262540461,6
47502948552450209457500,5
70141540005065510417456,0
58482482775770522008581,8
84182254725162107071016,1
35755810144414371454578,4
43004974461981477122993,4
61639618738019304807734,3
38990222887642298739832,2
06025620298058602290695,0
89890886707976751818000,8
29323923305479332999273,3
27750909774598070879926,7
98998444960348443633818,4
16094394445113033325867,3
95137935235171571192387,1
99909523772709022843716,9
75737688660083057076373,7
95093092584595804334444,4
35436271236111539461765,1
95644666377056776697555,6
67925988799282455718979,9
81495522242795948819241,2
57573463354748751947873,7
81706255211077772292571,7
51283936614832744776352,3
02250710714174447777004,7
24418334530042425031565,4
10139413937931483099036,3
80689247470785845238021,8
71189128196187567555855,5
01540103664586884564134,4
84808042118462480028610,8
