input_str,answer
7106 + 5662,1861
3003 + 5861,9575
3150 + 9180,0318
9065 + 7969,3932
9100 + 7579,8825
2597 + 9343,3249
7232 + 2755,7433
7195 + 9350,0293
5818 + 3737,1360
8586 + 4641,0888
6969 + 5843,4194
9288 + 4345,3718
4388 + 9331,8184
3620 + 3015,3193
2076 + 9531,6920
4874 + 9559,4963
7121 + 2295,1439
7421 + 4226,8713
7758 + 1587,0619
9169 + 3820,7150
2420 + 8024,6025
8657 + 8031,1493
3448 + 8097,6564
2534 + 4416,8990
6946 + 4424,9767
8824 + 6681,7330
3668 + 9549,4713
6764 + 6232,2373
4473 + 8598,2204
6201 + 1886,7362
4152 + 8737,5239
5225 + 6064,1777
1237 + 3137,8321
9086 + 4256,5790
9397 + 7914,6461
1471 + 8738,2734
9216 + 9814,2189
8199 + 6636,9928
2526 + 2492,8896
7291 + 7688,1649
1282 + 7785,5246
9669 + 8960,8710
6494 + 1151,3823
5150 + 5060,2331
7385 + 9659,1233
5522 + 3461,8116
1961 + 7306,7529
8164 + 1247,1831
9600 + 3566,9824
9251 + 8783,0297
2440 + 9605,8975
2924 + 5865,2506
9219 + 9432,1229
4580 + 4456,4292
3136 + 5547,7189
1222 + 5904,0952
6997 + 4673,6490
2200 + 3644,3477
3301 + 6076,6331
9351 + 3698,4231
4842 + 6119,2336
2800 + 4073,5229
3716 + 3142,1676
5481 + 9081,5013
1686 + 1489,0414
6204 + 2283,7037
3973 + 6679,2995
9896 + 3671,8791
6719 + 6364,9560
1403 + 1244,0476
5456 + 1407,9653
9710 + 5268,6766
7432 + 4044,0185
4314 + 3653,2992
5344 + 9163,5847
8290 + 7223,7256
7204 + 4504,6635
8424 + 4933,9248
3507 + 9386,9895
1325 + 5339,8284
5864 + 5048,7632
7497 + 5945,7436
8884 + 7666,6492
62108 + 71899,23315
66251 + 18973,75562
15456 + 52996,15741
74261 + 33109,54332
32383 + 72543,73345
91975 + 99811,72948
68266 + 49340,18349
34241 + 93757,49061
74583 + 42269,52201
18362 + 90340,85437
96043 + 37578,38916
49898 + 67958,62438
67948 + 19882,10253
84128 + 27532,40596
48787 + 15285,63610
24335 + 11503,86205
68508 + 30438,65504
16302 + 63529,84185
64861 + 38403,90160
51638 + 86469,67494
77657 + 48417,45682
93628 + 30094,73212
36300 + 65441,37400
42300 + 26565,72217
84174 + 41445,51094
24062 + 22998,61319
28457 + 15220,90376
80785 + 59124,02199
28224 + 98239,83152
10748 + 53630,92120
55642 + 23648,80242
73247 + 88746,16550
11820 + 49029,97004
61738 + 86499,33860
54484 + 97436,10724
49219 + 71394,86111
74959 + 27852,85532
65454 + 32100,08408
72262 + 75507,38832
50528 + 26019,21724
37174 + 80200,77264
94799 + 39907,69504
84620 + 22276,35441
75277 + 37388,16425
98793 + 14338,87514
95243 + 76705,70561
89789 + 10544,08450
65413 + 98615,10371
86680 + 48112,37968
71921 + 66547,95360
94055 + 63674,46714
47805 + 76156,52594
99978 + 48200,13398
97091 + 94813,23941
49828 + 35627,29922
44317 + 14280,32185
13092 + 19633,54895
15097 + 18935,25709
40563 + 62425,57233
65963 + 17205,31791
69165 + 81044,22736
59758 + 64733,89335
83845 + 29298,92056
68793 + 27656,05847
17350 + 42543,19255
49372 + 81841,34595
69343 + 33085,15844
67304 + 39298,00223
26784 + 14482,81768
80194 + 42874,57585
75353 + 76261,13928
73616 + 21645,64192
62151 + 85326,57701
16664 + 36376,18512
83049 + 93723,95427
86618 + 45393,75648
66583 + 62655,78685
74266 + 64666,22398
18529 + 75038,60998
78261 + 46497,38365
19607 + 39341,25550
79036 + 76792,45779
30974 + 78508,44023
41589 + 89115,10239
25666 + 77405,56072
31797 + 20271,37742
59102 + 97747,75767
87364 + 89980,23151
36268 + 61144,49297
29704 + 74420,23921
97133 + 15232,69565
50855 + 71987,98228
90881 + 88469,40577
45614 + 16001,28289
31582 + 12059,42456
65289 + 17306,10119
50229 + 81387,34449
83259 + 10660,06133
55220 + 89567,79521
11995 + 54880,24003
347713 + 868490,404006
398654 + 212511,152596
711900 + 260306,878323
809168 + 539833,791633
797241 + 112464,285926
272804 + 115194,197075
961085 + 388182,216845
383498 + 418509,920699
228700 + 318011,060004
791815 + 474355,072497
733775 + 489071,991824
770434 + 238069,928741
488479 + 938600,627445
258083 + 254018,508528
586195 + 161138,027228
755317 + 730942,330545
218512 + 380653,389635
549491 + 288942,858205
670722 + 227517,871138
913204 + 122345,645788
560919 + 743775,680097
167927 + 697952,321742
302270 + 864537,125800
734167 + 732347,511424
619336 + 560211,923382
349692 + 121400,668151
343988 + 991311,604345
808555 + 593863,121558
828022 + 861503,540873
610149 + 432065,617115
983633 + 371323,437520
529863 + 761711,515922
312254 + 120138,990431
621993 + 553282,471816
710362 + 595713,539441
886155 + 101117,577837
133068 + 722066,728228
160576 + 366144,045928
745526 + 620452,128838
937633 + 411756,654950
935736 + 570144,448095
434865 + 490303,920993
517127 + 858084,563446
657303 + 319044,089092
565544 + 547957,551865
185837 + 133008,295481
607469 + 274197,511816
217546 + 637669,585282
618139 + 960571,349096
240899 + 773249,465206
735412 + 867095,641950
649034 + 551317,860287
856514 + 894190,692583
584005 + 276493,029326
333445 + 846584,928068
293551 + 298142,650010
899273 + 978510,369486
558176 + 313872,129813
743410 + 757573,959948
848903 + 840607,933359
456448 + 556268,307462
161625 + 209711,174632
500657 + 628689,651818
343059 + 786420,539554
975222 + 662253,154387
145549 + 473004,338029
540284 + 927964,377849
783356 + 160767,005413
422524 + 757300,788027
378174 + 607854,614004
611563 + 124582,199030
935592 + 954139,867381
939056 + 756995,445141
221464 + 788574,625052
773353 + 611621,468116
859310 + 213054,600737
684380 + 527736,372200
217874 + 503113,005878
565381 + 564006,160483
393389 + 913315,044569
363834 + 957988,382586
759652 + 981353,519904
649919 + 835202,974289
324987 + 804038,630321
873476 + 393660,399234
966058 + 394652,374430
807202 + 127056,392413
944944 + 271468,954515
979877 + 393811,094403
835407 + 325015,503583
342955 + 601462,701827
299052 + 920087,411631
493179 + 512536,698290
255197 + 677209,515501
272393 + 209714,910671
645669 + 749365,371047
408010 + 667989,681102
501590 + 363122,620050
764897 + 709420,170817
837228 + 884528,832948
5336781 + 4809048,4989695
9799106 + 7152673,3218081
1600275 + 8299764,7284703
6913423 + 2960963,1435109
6542372 + 6054732,3944071
5321606 + 9010334,7734216
8455277 + 9927058,1430339
6732227 + 7454159,3503122
8792196 + 9071668,5556367
5425244 + 1695310,7091299
6257350 + 7422479,9557055
6272613 + 3312031,9945959
1136504 + 2864202,5481313
9527994 + 9336466,3149707
8011370 + 5259450,7726502
7080149 + 3749440,9844010
9513394 + 3169296,6284652
9386574 + 9832050,8561409
6525771 + 4253926,7642048
2224948 + 9787207,7855999
3343036 + 7937495,3501269
5875747 + 5502132,8722679
5801507 + 6438557,2228196
9714965 + 9120389,7651696
4218986 + 4185363,3458886
6496430 + 9627932,5332030
9232128 + 7632690,1318842
2732817 + 9568924,4666486
3493578 + 7858287,4994621
2178740 + 5455504,0649831
4795132 + 1942899,4199350
9471426 + 2306057,1911003
4326992 + 5607979,0546890
6535742 + 6944853,6731687
4356715 + 2938839,5824134
7022397 + 6945510,7052174
7145777 + 8965939,8546031
8441830 + 1520993,4240500
4120971 + 8000292,9722568
2405009 + 2461152,3396041
4665569 + 6718472,9444655
7466954 + 1068080,2198814
6013156 + 2979365,7838808
9647102 + 6653699,5248226
5436118 + 5873243,5125035
3214640 + 1422438,1337705
7590448 + 9131980,5009069
7766468 + 3722125,7455068
7792010 + 5445842,9280878
1964741 + 5906381,1381665
9222099 + 4839588,4505306
7804338 + 2881345,1117736
9516556 + 3526275,8436821
4638440 + 5106177,3855883
6324263 + 7268802,9104393
5906818 + 2797442,5896006
7374148 + 1433238,4146267
6565332 + 1255090,0543972
9803577 + 7990984,7254151
3832294 + 3606971,2504673
5123904 + 8369356,7863710
8321525 + 7597954,9832368
3417079 + 5093765,8757823
5190772 + 5637030,5210846
5664922 + 3547747,0089343
8240570 + 4618003,7075955
8188264 + 5778076,8625406
2978599 + 1739442,5885028
5526614 + 9072249,8189888
6464116 + 1566390,2102338
7878727 + 1928112,8526833
4064732 + 7012461,0778804
6510311 + 2954517,3167436
9719943 + 7394434,0382826
9561405 + 2470707,4568342
8539856 + 3282889,5647930
7999956 + 3085061,7680006
2010119 + 7420856,6903628
9457032 + 7183328,5759913
2883183 + 8922110,4757028
7849175 + 1390285,0573700
3524734 + 4512672,4891836
7597145 + 2991096,3406781
3446662 + 5946223,1486834
2692573 + 3599248,6481782
2947222 + 1350339,8643035
7989823 + 3800558,5720792
2013267 + 4621115,1777578
4147446 + 9270770,9930952
1179673 + 9922390,3178247
3035605 + 6501182,0035421
2555254 + 6176251,8302215
8771442 + 4935887,2360161
6082424 + 1371593,5840876
1669433 + 2880185,8690873
8957230 + 2749485,9763772
3279767 + 7266237,5931306
6797757 + 6919970,4440825
8009992 + 1306960,8759219
6298463 + 8594143,5062316
84983431 + 38620866,28376485
85031085 + 33218119,20985376
32557485 + 55081859,21057656
65332611 + 52725958,02437584
26080917 + 17792831,59144903
49176809 + 68386879,17421400
62798974 + 46093490,24060832
35393937 + 63636780,27886980
67450087 + 33664240,68861692
10560938 + 42524929,35290139
66805444 + 43346794,13051317
66075966 + 46976622,42163556
11413392 + 48684002,74849765
52648667 + 72241899,11650972
24608139 + 65928153,92568818
18733300 + 38067518,50224964
24572587 + 88891277,50706412
78357443 + 79696683,64406654
95778087 + 24662636,84099367
49090498 + 89730794,68717956
31423481 + 86689735,93710595
46172071 + 66527526,40888751
59844832 + 16876479,39538686
51345835 + 96840912,07471819
47462437 + 12747450,58399387
96756426 + 62663732,14685791
14805969 + 89609566,54150645
56470520 + 95902721,35125412
23791750 + 65329785,89902343
61063839 + 41666384,09667147
65579274 + 15669985,05454892
78878558 + 27951595,93294055
42538855 + 55456233,24748005
34468280 + 63984860,38676610
11923196 + 76405820,23083850
84713110 + 49891821,76409598
99819262 + 49279834,32988177
88445527 + 41670891,43582472
97263886 + 63714765,95662201
96278050 + 73185065,72595101
79707209 + 61754003,41608412
23401762 + 88008413,09404067
56653030 + 89032359,66331846
50928623 + 50965830,64016323
34092308 + 56953141,01741258
30688943 + 73021703,41640008
64668851 + 54996404,98524393
57105884 + 58477386,16548584
78252610 + 10980651,19531777
55018411 + 63162062,37946412
60386291 + 71689066,29611518
54903933 + 96314800,00084332
48902667 + 31271922,02949607
47580395 + 13806985,55842859
66343506 + 91211395,16240904
43091171 + 50545840,49101274
37744475 + 27297387,24936772
80380092 + 30627096,75339556
73882926 + 84030975,36347920
48561266 + 23318250,66300326
38136777 + 87991240,47409080
87918430 + 93501819,75622536
42547050 + 88374382,03563311
27859770 + 69836876,35552303
71336378 + 33336599,49693432
95261436 + 28762751,66918781
58060926 + 30909894,31305964
36673099 + 59587062,49635105
44021440 + 28719260,90800519
70350306 + 30670997,35114667
74421504 + 52565388,98193584
69009434 + 61256002,05063551
55763782 + 83057310,47223849
11762239 + 71809023,03028140
12221377 + 30929188,76266616
10002921 + 73642695,57274875
82496990 + 84170291,77364871
66243045 + 52120046,04647317
15961960 + 51212483,78065936
51337262 + 71067995,33438717
96045103 + 58645013,31912356
13753373 + 66062604,09458139
92355168 + 95691505,90509644
30510837 + 75678884,28801297
69191291 + 97249689,97902367
11312498 + 20306080,12177435
12299435 + 87916304,97854818
31489692 + 78998137,66238723
25289522 + 76125367,67724516
98371923 + 51456803,59510443
86384592 + 18286603,32475575
90583350 + 60235118,98517836
47848113 + 47928972,09596101
96864049 + 40331438,57962447
26024890 + 81035391,54738095
29262415 + 75737465,22692608
79776842 + 73343417,45704790
31267695 + 73422751,44649900
40174114 + 87254613,13171652
23606947 + 33264548,07585883
534436768 + 302228330,387911175
830054355 + 353838812,697864478
287470338 + 396796996,130551968
800155279 + 154789290,143515179
178610152 + 755430478,836209322
713106545 + 822486198,086390335
990431289 + 367567162,910156210
988500749 + 168183123,839458542
465342655 + 535906899,221138712
368964611 + 271590103,574174404
912917116 + 258654397,044442515
391111376 + 892400479,243922652
660138266 + 474527373,224347906
935046904 + 295902096,005024469
445497969 + 511882251,496975681
129297346 + 856353333,301771199
991771153 + 850626402,548721804
825729861 + 152233414,008600058
743081143 + 197482219,751894578
703915408 + 958349107,735272834
671480557 + 669015996,477019844
782628184 + 149859667,189549059
306502638 + 659061345,414366429
867021091 + 370360527,878826824
447475915 + 553691863,395190788
935445370 + 243215780,686877052
243953984 + 433135982,026238407
424417443 + 658532860,488848178
727194301 + 149092891,647497742
696598402 + 276956969,400690487
860641515 + 665007427,616049149
851901698 + 535520260,315785398
264555921 + 478843406,585630640
603261540 + 728733025,483232165
491885591 + 969793326,410985020
580459845 + 817621875,809376906
125263568 + 120553781,482901573
593290405 + 183643710,747780784
859501896 + 240475970,189561277
671246276 + 997471948,136493740
768906463 + 479981732,401421557
131184662 + 611554269,347555683
219074160 + 653844392,815379576
675389734 + 717571921,550830845
316828020 + 689038095,551943683
547062544 + 424814977,586328327
933257929 + 658777152,392821912
195055896 + 156383733,940131677
863792822 + 890206863,777184432
689916253 + 924362226,965640448
809159531 + 945995364,902455045
779390120 + 508259705,542908881
567146303 + 613655097,343986480
133382103 + 834847604,763473928
608204490 + 339722013,991529756
341094791 + 312046650,649965465
991879955 + 859645620,269401018
678456811 + 404201269,602045867
746353098 + 367519447,092373480
324366942 + 841043470,033581628
911837272 + 798408615,881817529
444556047 + 351949131,179726964
872151331 + 807055717,644933363
379258975 + 754211791,751999304
826657774 + 203792650,863505840
444112150 + 354398136,831043402
167863667 + 634913635,381507344
393045756 + 872525141,835292682
830272052 + 534079799,700242119
755570716 + 202116944,053571411
738573567 + 579785971,087414192
787845992 + 424026212,675274028
371586146 + 389543406,826629580
178176452 + 106675588,794056063
988070863 + 490084055,629060750
846068159 + 489240308,382890633
660342756 + 558801093,077613779
345440326 + 955258762,248013444
107790053 + 268736926,827603280
769673573 + 107894454,586324524
807167549 + 390693350,814166624
459298685 + 572349952,510189691
113803994 + 773400335,569239151
305277498 + 736788586,445811758
779988019 + 491410122,381009049
263783152 + 436851655,758187522
523325593 + 467739378,502118747
462711389 + 542970234,539590660
331047896 + 148270613,551325470
666858797 + 594404337,465145675
548378971 + 292422495,870274912
554461496 + 809182265,194421972
929889621 + 494005846,738122363
464781003 + 342841629,627184223
899021154 + 565629354,831845881
135297111 + 233466044,155709802
638275223 + 484952650,291688410
480923128 + 207466643,988239995
309037560 + 675296647,519587447
967839349 + 858356739,469068227
3931809945 + 4195086270,4050069880
8240915242 + 3300048384,4983613500
8358704422 + 8821703985,4839232393
8966998109 + 6692654362,2818965384
3990914166 + 9960104830,5692728184
9154281923 + 9721821364,4333354039
9970564094 + 2636925027,7104132413
2844481883 + 3704815421,2710700841
8272386183 + 8643983525,9962364351
3905552073 + 9873314480,6997956819
3459960846 + 1416078801,9906749818
9420921836 + 7837526198,2262439707
9501813392 + 6990836961,3261630519
9905207589 + 8626461918,5958185508
4846874246 + 6519547304,4495510114
9469591980 + 6076237809,5134563644
5735775276 + 2722837438,3918701239
6103540278 + 1134565933,2729593492
7826042241 + 5622968851,4905485783
3932284459 + 3096675067,7473595435
2873841472 + 8122817096,6658795834
4530463384 + 7542001865,1235012385
7002053390 + 7531536926,5361234293
4398957271 + 6810872818,8011331774
3552736110 + 9388484427,4027501429
9221966109 + 8157257448,7330611848
2583136158 + 2418910802,1740809553
3154367415 + 1226018171,9664499181
5394190375 + 2723407726,2119803136
2299499733 + 1380769664,4101429257
4553987576 + 9765829050,5436057288
1077996761 + 4504579189,8164277445
9968141947 + 8631039685,3135941736
1364960690 + 4499246506,0286033696
3610237330 + 7261278166,5761415316
3106341550 + 3448626438,9257730844
5261377458 + 1052362934,8275981871
8686540055 + 7295849932,4479434262
8652314522 + 3343660943,5902603162
3433297173 + 2484815088,4420415964
4616115395 + 9934303517,8343317646
9075445046 + 2255806191,8679343123
9079790447 + 8641680579,3774480438
2901140901 + 8382543437,6261157181
5685783372 + 8944066118,1235279956
3198983004 + 8574207496,1697208016
6778096851 + 3216470950,1692950944
2606610924 + 3667173191,8744555446
6980040881 + 9619148732,3964063409
9478156124 + 1467163323,6089035769
5209658160 + 3232274918,3662840211
3290016177 + 6023649520,8574083096
3538801279 + 1738348412,4808102725
5026213524 + 6336743900,9233669541
4766658109 + 2223445846,7892729295
6492339226 + 2717848915,4447244157
9246033980 + 8470947842,0020578453
5291162981 + 5167388784,9986417375
2567905924 + 8401637389,8075660378
1757350940 + 5140559619,4037409774
7570506967 + 1047546743,4000491811
4058905332 + 6632025774,2234473618
5628627870 + 3157842579,0259414986
3948273246 + 5516754078,7498963040
4704389983 + 6273180345,1494490377
9366324673 + 6216162716,0785006365
8152842431 + 4735490585,7527623464
1535918532 + 4417280537,8975457325
2488825494 + 4621977703,4919629965
8773112512 + 9192982000,6426082601
2245538040 + 2671407823,1383720735
1393825713 + 4883841419,5851955384
7756478737 + 4811889343,0346866526
5467679539 + 1323302545,5099959260
9656746078 + 3196582880,6633807016
2188709508 + 5121914740,9792791766
5298508217 + 3522202135,8374883808
1827451511 + 1705638986,1875142094
6471851147 + 1908642800,5643075277
9855284238 + 1853438301,2664612589
1728133786 + 4581351023,8856565102
3741101222 + 7009847983,9831670649
9401949644 + 9029336927,5474958412
5742325924 + 4551658637,0777490623
8437751280 + 1147897361,7692725235
1927921369 + 6523567350,1568579983
3211919405 + 5243806516,9834542931
8568881220 + 6523461840,0764947285
3408794529 + 5413081394,4360616560
5754599091 + 4112663642,7697639983
6002924311 + 7957851461,3938698516
1525474537 + 7862085584,2452023470
2889598210 + 4007409473,1344678682
8737927901 + 9853696320,4013955978
1872439175 + 8912503942,3096690803
1784810847 + 3673442331,9291552791
3909244030 + 5408510318,4665320601
3378561589 + 4996096011,2352458985
1305950509 + 1539841163,0972295393
3765028027 + 7937797525,3594141100
55869184413 + 57850645409,77280532021
11127844861 + 55192309983,62243513244
80190936043 + 16140867913,86512183090
81629895597 + 21060729930,83682254790
70575739344 + 51062543753,27344639096
75886810240 + 77794370909,05955001228
25679629612 + 28951428669,96360000629
55491374390 + 93049743992,70531595210
46427444974 + 65736795044,64995755922
22538900641 + 17794008710,06396355253
80321330612 + 57415273101,50188453212
15232743624 + 55301965786,00085830194
18713649045 + 30698825519,95589066864
77958587217 + 73688132360,02921475657
24337967651 + 78232797256,00908504940
91601474044 + 55055347941,53829270911
17790137977 + 54126678306,05889758225
72602889375 + 83547947249,50153014209
55336324943 + 30641882594,26163371071
28888291472 + 30156801270,15959179023
59770173333 + 52865077110,47347508931
99447595121 + 43564414948,79475650057
61909517957 + 58195116715,63196789710
40763616808 + 16765456788,42376685139
21738552891 + 26293592825,93468848172
64796720140 + 28094356538,81456303441
31425586237 + 41528890201,62074429902
66530004065 + 63622416292,57711401257
50681568392 + 79127465650,28346732396
89465267018 + 44277103399,38790581587
78157329409 + 80327631556,89517693707
75140202273 + 60851066583,16479494454
73191304957 + 60074161435,51165369816
45298175820 + 49509089542,66908343942
72426815911 + 57581015445,12715174636
29065981040 + 36614374166,08836819761
51153617786 + 64992782524,78345801290
59296477630 + 75461177509,15900060914
29746712803 + 83381322347,66587519641
77014141088 + 82231292395,29176146099
82465553047 + 92179014670,73626674836
16529088957 + 58631276272,06576029669
16861739156 + 13234843457,24475692118
36520254311 + 59070437698,17622632903
42402279246 + 88356957040,41932606150
72896673145 + 10240064317,43922167782
46893390253 + 75623428737,49343156285
36087747120 + 30532761629,88415978432
27551444918 + 63128969818,66032170196
74032592049 + 61946552133,46200501606
24863902602 + 88188697383,30511170720
61303616405 + 32465088357,02294879435
51803665959 + 94536266193,41575243058
76558267836 + 73914186383,99798066114
96099834006 + 60903045582,03332437142
23926884789 + 91493916974,30767859479
85574017293 + 35380382254,01116651401
53172486083 + 66601751300,17579075628
99622152911 + 71438914842,97000543949
41155570657 + 55305434775,36319765005
43361592556 + 49911852175,41711740292
93065417007 + 95453893169,72595981800
18826291505 + 29176296677,93666910031
74997232746 + 26787777219,08788758100
18682924691 + 68713364377,95318318412
65834893645 + 10221681212,23084385604
78151637084 + 31942406981,82126264448
20146929375 + 32350195192,92441878558
50003944998 + 61406063964,65848513079
84957588929 + 22176273556,71280423533
39968198194 + 35507013037,15952392832
77494415989 + 31842166856,02342807274
68808642938 + 64821924957,27384426678
67651050379 + 77690024155,05785539758
65873069995 + 82143902499,74451284732
34861782641 + 41560830931,24642205883
22976579993 + 82338682506,94865604278
21807671477 + 85383978943,77465359752
13435100112 + 25730399403,94781068234
57317957537 + 89581997917,30640517972
92362726261 + 72952616477,36869224095
29575087700 + 25322028333,80882998281
75278498136 + 20601369267,73138034861
50169197615 + 47138131411,44959869769
59003419314 + 90780184838,12520577318
52630004159 + 56155376543,75827838663
31264511432 + 83003616531,72287168117
88076901232 + 31134902372,79254391626
89265682230 + 79024185671,52519082070
26276250682 + 93527504152,21147682518
82408486219 + 94463992956,74996419245
29746987468 + 25505765217,31516958997
70269444801 + 56150113413,54353957402
65100210284 + 29152568494,92611231137
69344614118 + 63236946857,07249219383
76316869520 + 27922163232,57410054636
87724194223 + 45974203866,88584712028
23118541799 + 96448184118,61791539817
27580631867 + 79589389366,96274362079
67566501379 + 85456015429,15268285254
548486594280 + 465212695141,002026080214
648010362963 + 776916893969,571521243406
702010592576 + 781343217785,705264876007
492750759554 + 231702141835,030553384690
862757601523 + 858315325663,239266136705
178124489000 + 926989514978,048140381129
987249492925 + 686910163771,837519219656
132344372558 + 560149891059,363171314162
496381516936 + 453677716290,090574548711
993645827946 + 635155786657,507145461089
538268026200 + 425706044490,934185429647
637383430054 + 358015410103,637661503376
534442920023 + 584450569239,966294457010
250351469007 + 650044035597,629689517972
576004048985 + 422027517528,352260784459
781834203151 + 533666918729,322769349184
578328599936 + 505197876213,813548193753
919764400969 + 516548037998,198313601599
936011248501 + 827661649527,553979184932
763942635800 + 968694048643,490779302604
909138242044 + 169818281931,808238322128
144504373773 + 550619827501,908942999047
447595451311 + 166879886614,479416763760
767038394903 + 300577367407,570684680769
784305956225 + 416450002577,115162302018
699212035756 + 917838853481,271699332120
435302480440 + 800341747204,048717251383
287565762655 + 807648930217,902425318891
198612428042 + 881711593656,182520541505
266074834737 + 949089497180,983108724968
491638659982 + 372627426620,048406670213
919125705563 + 152392258520,922766163268
938042243325 + 388290534546,508657118842
105276440082 + 274098574192,761377288813
531334092427 + 803876344645,265279982636
688776194119 + 134738837335,757552850805
979391836143 + 666325441566,705129341269
721025712879 + 978570346224,930066479565
986736910049 + 987310585862,669273260707
573503635134 + 272342896790,789709958538
502621607595 + 927786909434,924760488967
664079759999 + 978007359067,917332640643
102918867435 + 947764207712,027893343888
399444952741 + 266484135740,510967043842
474393848770 + 285186100507,399106840174
887181209455 + 490192715646,828417375340
103253321293 + 823918357965,328018683516
694472164312 + 801384556510,166656556890
113141893484 + 609036532130,909580215034
637150246893 + 781006788584,428296287552
748099019852 + 787869889190,709680905062
332400167234 + 243710880094,549577887628
452098642539 + 304110434734,511373195979
567011967292 + 216443410492,076490999833
542725174657 + 545752094130,336878657322
621126591867 + 985532795753,678609340138
234029932963 + 818993508339,098156999084
367337614038 + 988303742486,744913392868
137542074295 + 358301864264,734061677237
582869563319 + 574504551054,807049914844
428966901994 + 979562204945,408816417649
134905404086 + 305998779662,670506185327
223742893358 + 152643860236,785433107783
479100342103 + 646815655733,490660930451
242428746093 + 221062927246,333977364770
668572925752 + 220799603173,704476406272
725200267105 + 770247265147,318480852550
975749780817 + 463800010249,673842474243
586193473914 + 677948493093,137396831155
222619230345 + 698844451271,573311510158
373507285878 + 458386212474,369267120510
502161114848 + 503595617692,461811158104
138139396579 + 541443604733,775967186236
618200165337 + 367296099952,561087884794
727979976672 + 309177067732,461430522950
162408767959 + 904272583482,728413643198
693186887888 + 717000413912,644479496816
450015914537 + 565831321449,652156666256
479845525292 + 353498285477,042345921415
100426383647 + 438982732724,031542050383
648679118032 + 906490915783,334599823286
737828431137 + 285472652957,628968473719
218180714634 + 806231113376,424514696701
989716991759 + 427682135790,484099906561
561549828014 + 633310869020,285071433903
260665239356 + 986900384601,865599276699
450676778644 + 351935970800,044379929680
511002024250 + 328057421780,268428767201
231656470746 + 297076198675,831589792592
486258291761 + 903618827016,801943189041
284478442507 + 365768843633,311753837903
648754418011 + 660711060046,095435882890
146138971233 + 290746145778,284884727017
223349790077 + 873780774600,238270513526
363947834653 + 652795273303,887320099736
360010657139 + 607985172140,658204188852
520013627966 + 824205461783,360237899198
946365859221 + 109366697997,769567229798
231836661391 + 379767008447,568581741520
781231577569 + 807008151962,458941782510
7971601677805 + 9757236471073,3511290480595
4931183733936 + 2134529207141,6906466204393
3102743859589 + 5814003963359,3530300368568
4070784615259 + 9523574791614,8418208846212
3477573477785 + 2605349683556,4455837390146
8820735074024 + 4449518166711,4178531310362
5955032993220 + 8976136816667,3366521169091
8730383569464 + 6146552012567,0926186817252
6164463800667 + 9295491021659,4244383152907
6837271049617 + 6641701741018,1077374838231
2885503507871 + 4643438925368,0440897826945
1127530271447 + 2021227314355,7100722261921
1287165098381 + 2695521564021,3200563997628
7439678187914 + 6002570798850,4468934275156
3707063420621 + 5009692891818,9335398924833
3335974816721 + 8931120017178,4885617471746
9023624357791 + 7643672411218,0247586068310
5466204476428 + 8878577307431,9824459721281
5164915836408 + 2074665870873,2997522546164
8154709118471 + 3025419451074,6062228585379
1439214893718 + 3004028526327,3102347598336
8730321434233 + 4366132555436,1844648223864
8693646112229 + 7050254428509,1082085234491
3554657570090 + 5528607951472,7056938564187
8779980990442 + 7896580011829,3622919114359
8090085980325 + 1550338223699,0177933361479
9469810905952 + 3783034314454,0161342893163
7325015149920 + 9728861649948,5920255092481
6848264852602 + 2958931409246,9622027033943
