input_str,answer
13884237,8
82901059,8
34383322,8
19980730,8
54221780,8
19332650,8
81206046,8
67197294,8
20163530,8
25372042,8
97582333,8
63791350,8
13240856,8
15850798,8
66519885,8
56923124,8
56275968,8
60854714,8
77866782,8
58546933,8
55660342,8
91932518,8
62092374,8
36452051,8
57233956,8
13205708,8
04525495,8
97042764,8
77505773,8
31764840,8
07461460,8
16329748,8
46756233,8
65030072,8
22320799,8
11813035,8
60621551,8
05747335,8
42853970,8
92169658,8
59191791,8
68267038,8
32303310,8
86603237,8
00610858,8
31093069,8
27571673,8
82617767,8
72742085,8
70609713,8
71743850,8
70060988,8
17384954,8
58438926,8
01927753,8
258224247,9
349354040,9
676974553,9
583731265,9
749770157,9
836316980,9
788185016,9
517220951,9
036072085,9
414255813,9
565939859,9
762416905,9
899211346,9
389339079,9
510443438,9
798447692,9
456501790,9
029865089,9
468877930,9
714158160,9
787228828,9
596155134,9
066648707,9
166599044,9
796799916,9
446546500,9
938050838,9
373374288,9
446111043,9
862449775,9
325964290,9
437421002,9
498541350,9
473351095,9
219437240,9
509914786,9
612996855,9
341180550,9
468088642,9
248168741,9
573555574,9
466282423,9
062868695,9
841024046,9
461430351,9
622922085,9
939732423,9
401592331,9
879749578,9
417675687,9
788251595,9
085195077,9
751337644,9
209961266,9
518922760,9
548781686,9
871970600,9
885590018,9
133147345,9
388407438,9
622361676,9
665955748,9
040266106,9
640535627,9
572945059,9
682595879,9
955909105,9
424405401,9
291882739,9
224448414,9
672159403,9
663104071,9
576281237,9
350533297,9
228257613,9
334013385,9
934807865,9
566178863,9
884204268,9
916757737,9
679746988,9
661434419,9
667412377,9
204330544,9
515099656,9
980925931,9
749892885,9
082656825,9
725271725,9
194643625,9
973399464,9
353910106,9
229041859,9
003269276,9
491822533,9
658379273,9
638778917,9
472831271,9
140461028,9
532062474,9
7747085699,10
6019332321,10
2080090926,10
7243948850,10
0902337071,10
6768563423,10
3289165199,10
5418033488,10
1556742003,10
7559664006,10
2517136172,10
9030162731,10
4183121514,10
8014348938,10
9003209408,10
5018248570,10
5579513435,10
7416440232,10
4351041992,10
1678201402,10
0446362909,10
3085469520,10
5780738675,10
0504597190,10
8316198213,10
7443971948,10
2684438242,10
4503822404,10
7375845300,10
9319606127,10
4417502503,10
8338163918,10
3613688586,10
0681100798,10
9527826644,10
7052256741,10
5948816928,10
4479015393,10
7532383022,10
6531478497,10
5704301348,10
9808032896,10
2125646086,10
4901509340,10
3160479009,10
7630187419,10
3563495435,10
6356858051,10
8544296617,10
6684746001,10
4389851882,10
2518636682,10
0346640051,10
5854592976,10
7831440885,10
0418744690,10
7219858102,10
8222382889,10
5335010305,10
7953226166,10
0643708320,10
9941493487,10
5368537826,10
7888765237,10
0780967095,10
4807585922,10
7426319649,10
6331124807,10
2517991270,10
6346701429,10
5896245778,10
3735403817,10
2673794695,10
6302318938,10
9691103174,10
2360022722,10
3310768515,10
2288874587,10
5395387386,10
1313291583,10
6515647818,10
8160086442,10
1377184716,10
1120739111,10
1596622366,10
7736999832,10
3938555000,10
5754480220,10
3455955184,10
3992136711,10
7420682585,10
6864562074,10
0200129927,10
8836795592,10
7990345177,10
1833390621,10
7403401758,10
0640015942,10
3039642621,10
9000188510,10
21321256861,11
01140044261,11
45543585699,11
50958523418,11
87531646981,11
09794584819,11
21941013710,11
41696027796,11
87570340376,11
30856312960,11
36714825323,11
07992153395,11
54554222487,11
73405157980,11
54654910204,11
66470587444,11
39431009610,11
59806007350,11
86713242936,11
71680742329,11
42294873109,11
34226100145,11
06173890247,11
20172781244,11
26664685888,11
84409425401,11
39393153151,11
77418486660,11
28622409827,11
42164506961,11
92588248095,11
98895471577,11
35940916782,11
40774122335,11
37878434062,11
46627557068,11
92690414219,11
51770607680,11
72561253012,11
06930661101,11
40245512421,11
34337550302,11
96619727933,11
66522933897,11
34651404751,11
66073971262,11
95461216341,11
75867227196,11
54162665395,11
02227364371,11
91319440303,11
20363236231,11
08794255873,11
32522399220,11
00569525811,11
97760014353,11
27829039975,11
76089328071,11
40121277359,11
09408915472,11
01786379427,11
27110812652,11
17567983736,11
89702296816,11
23390712243,11
55951378321,11
76195975501,11
29269291003,11
72474370587,11
58054971876,11
97810503433,11
39576127882,11
77026030157,11
77323230839,11
57483481312,11
72120141332,11
02771193803,11
22227339505,11
12772923011,11
97719381682,11
98585202010,11
73891321504,11
58413986739,11
51834665583,11
61309990769,11
99701786461,11
80430772195,11
14196607040,11
15301002464,11
60299764899,11
22431531990,11
32757681653,11
26585778024,11
34407316579,11
26126971239,11
15788238198,11
24178393735,11
27633946877,11
09535588235,11
30474533309,11
284837413728,12
209460896145,12
358793644131,12
370145372808,12
194667489651,12
649143485585,12
897989230046,12
586633855289,12
168237397287,12
820394876911,12
585954031099,12
812280487606,12
530808210046,12
506235049843,12
290965330903,12
073906025461,12
387327626785,12
371942699899,12
372644716886,12
352507508746,12
607946574555,12
017172042996,12
805020404899,12
587901746640,12
279239541488,12
251017702792,12
607216359053,12
318330969818,12
423634057578,12
973221143746,12
865283654384,12
522989224508,12
137117401824,12
633539627138,12
862265810992,12
719662090449,12
470502083842,12
588238273574,12
664452033603,12
533609137008,12
888739703426,12
927027732202,12
492764180634,12
284017875232,12
832598914187,12
739891178989,12
000812088021,12
467740738490,12
937654269389,12
647950945103,12
727429084575,12
747334466989,12
992324599460,12
059361154519,12
915250271005,12
764645069253,12
813681356352,12
363074039748,12
559116489136,12
341601902033,12
545836773108,12
190735123385,12
823624736863,12
970220989523,12
140518626370,12
572818648720,12
143712175944,12
718175717538,12
834880123940,12
421241568793,12
509036281080,12
169312235534,12
931923035881,12
713283701274,12
012977161171,12
224472135668,12
755800169911,12
176782321140,12
650967805123,12
971686263085,12
787569229662,12
940648874719,12
922457773728,12
244449421953,12
610476897062,12
244500788668,12
944436269344,12
743679550319,12
590226243426,12
492700022395,12
143421724569,12
903833194081,12
880581265962,12
956339865696,12
994062725891,12
031949437716,12
872323113028,12
825290558730,12
753148454631,12
579118115841,12
6320850374043,13
4842387563254,13
9256492854902,13
0873378411058,13
6993381871622,13
5616637480292,13
8427425024566,13
0833406767170,13
6807836964220,13
8295929008419,13
8324946646834,13
2334118163967,13
5007023479995,13
8423566929867,13
6485488812886,13
6818556247660,13
1885692403302,13
7678338468281,13
3378274067754,13
3642682950106,13
8398836134369,13
0667679873216,13
6135763292642,13
2572152675169,13
8596342326533,13
3747432038722,13
9977885352833,13
2994756396577,13
0331792173171,13
8553827192813,13
8427930458621,13
7783450778702,13
2979863678246,13
3752537424017,13
6647806923776,13
4706352542445,13
5429274596603,13
8890689321349,13
7726390102270,13
4862150841608,13
3149823671015,13
1446731536046,13
5309924545560,13
7962298449078,13
1569570721227,13
5326730776456,13
2538981572513,13
1925690992814,13
5768120564850,13
7820613834686,13
5649569284095,13
9632696884315,13
2843185747904,13
3588204192660,13
6631045483955,13
1657000014983,13
6791847394634,13
8646389104724,13
9188144874556,13
0744307334258,13
0744859428620,13
5333839340506,13
5111837252269,13
3618888018735,13
8828089806199,13
6150172938423,13
1905007417064,13
2630769523922,13
6190713107318,13
1437560527918,13
6681142238483,13
1726933243867,13
7305682153393,13
4744282566257,13
8250115077858,13
4462451063598,13
8516389434996,13
8910090175521,13
5109320802277,13
6276973297322,13
8642408575108,13
3645325119573,13
3851359817400,13
7226296428947,13
8184623013125,13
7550217495755,13
2909210476095,13
4009299036419,13
9770086222453,13
5160287399003,13
1454700022437,13
1393414303511,13
1855220550440,13
8348422686275,13
5826534123987,13
0423264329486,13
6285557112472,13
3684970420200,13
1396196459091,13
7638154519270,13
14506251985774,14
83302898734032,14
49102395142142,14
21064553573529,14
13880078964136,14
91658142037155,14
12302708496280,14
24307254742280,14
91566675165185,14
12693584532461,14
84683924207416,14
13998623769917,14
79692438346104,14
04368824617360,14
48815371735035,14
28890091762001,14
72257693657557,14
54815362352143,14
77518781716134,14
57790423326796,14
12418814210112,14
43204716954991,14
64853027716158,14
89927890972989,14
16054619560997,14
56164668201100,14
59459716591154,14
04049878271256,14
30165558685168,14
83549065265681,14
49333618314620,14
62835711656202,14
54586797188183,14
06616716787613,14
66300065915782,14
56883998639320,14
18026420309344,14
02795302577872,14
53514873023741,14
22143320065587,14
88308631452803,14
31243348425073,14
81877733230853,14
72580022183954,14
23357443869339,14
06512891003299,14
16201691761799,14
63758819510256,14
60013183056563,14
03290737030368,14
75379556970262,14
21245330579035,14
95067895936338,14
52298500060048,14
04182012247352,14
76308927079302,14
14766563403929,14
57510258445839,14
95491537399578,14
98982027320488,14
70102729800017,14
37068765118297,14
72378575008503,14
65492674026325,14
01123213229537,14
88566366490247,14
31064300851682,14
47986861418970,14
25938304077048,14
45982252687590,14
11498027133461,14
92302095914127,14
88786132858639,14
38723970028650,14
96742838899384,14
05784781390460,14
41292481434768,14
70434956241283,14
36831143952368,14
44534926993790,14
54851137642526,14
55186251180806,14
25234578461686,14
47375504263118,14
81350914453762,14
12067928501782,14
56380501070764,14
75588612645403,14
75990249392194,14
27338688880736,14
59625017924883,14
98185215305289,14
04788967921406,14
31296006847529,14
73514540232368,14
05604277115425,14
09287756047253,14
50865514300440,14
23333652304078,14
42473111830759,14
581303028778707,15
276993701441810,15
104007669930178,15
522488723095243,15
063166653525583,15
504074151787210,15
659108007255768,15
877539469770124,15
005162679306966,15
536760052438559,15
121813301580467,15
599847188290728,15
518055535217407,15
110751100067792,15
404973407863145,15
096965760639130,15
902127438288210,15
580467384637076,15
443438534557844,15
014068764483467,15
152050458854102,15
399221895892329,15
409522568903491,15
628291654958473,15
515089748138879,15
983454470679238,15
139242564517399,15
231394500154156,15
964898058392740,15
497638053133522,15
784412518411528,15
053242222226240,15
617947821512972,15
109525495458213,15
454371580532302,15
479142296872547,15
763403777229170,15
528866398141144,15
300261156294878,15
281078848183582,15
714603092412661,15
933485146537909,15
096557408102658,15
396585500163559,15
707896039795097,15
090888697448470,15
893137277528149,15
150487714468419,15
062067063740697,15
183632791214633,15
888443130773202,15
664956874836046,15
234765135921160,15
722563658638289,15
003289557194063,15
060863665724495,15
269756556427948,15
950581331176394,15
428732099819859,15
287586168977742,15
071673914549760,15
855202260475253,15
925167351975494,15
105951625213966,15
322084469634236,15
675470818937983,15
612948030328024,15
589917957306196,15
224258625340076,15
678861613009447,15
580741175964703,15
721351439431145,15
459026172692249,15
906744967812607,15
071547633413886,15
420777327300881,15
936706976933436,15
276994995967800,15
957489958224109,15
181783181278295,15
157155994692427,15
666151778305017,15
350888705929190,15
483530218242509,15
787601399125449,15
610001592328176,15
121272289019520,15
552366908432063,15
082023484923967,15
193976821525609,15
652647467905174,15
735212132364900,15
086076881994243,15
614359385079937,15
174399839883569,15
039779555095098,15
101143184580752,15
469036027552305,15
018722872479931,15
431539100011513,15
0952517710288172,16
1903247749798989,16
5254338357777783,16
8802990140721045,16
1061218468358213,16
9775511476832523,16
4471030601240828,16
3594175476172233,16
5713745558848100,16
0409492605261756,16
5113377604872801,16
6154232169852021,16
7453018763166087,16
0431525362019392,16
7225868784979553,16
8141052305674056,16
3369383618072551,16
2123651057595047,16
2191305415033534,16
0337815750397633,16
9055471296672230,16
6526029118100214,16
0049990213616072,16
5379182723636015,16
4924410315770453,16
4325354170264762,16
0809324999100467,16
2666188741901566,16
2618016568837870,16
1586503008746440,16
8626386768954053,16
0427473063367082,16
8940936223809193,16
5819695153635980,16
7479378478633352,16
6408658426798615,16
1142174916619267,16
3251675820710880,16
8772345641177996,16
2572553852157922,16
8974117900213965,16
9728295082070655,16
5553842266197726,16
9764360456498189,16
5478158798467855,16
6028008119191013,16
9684095685340036,16
9619032535602366,16
0742312600177255,16
5637851509454172,16
0548694192305401,16
8606023859244998,16
7415256395656367,16
4202948942951569,16
8899674253540087,16
9139709582983401,16
8107607554741153,16
1882454489339891,16
2026339098900715,16
6563156352170541,16
9125639319792566,16
3841606764892106,16
0862512767624216,16
2390473434560233,16
9930512464327698,16
3982041799210297,16
5707754443426515,16
2462201255313826,16
0434899223730121,16
4201519099552215,16
4969695635068789,16
4686966175248389,16
4725634274664202,16
2085605736217123,16
2061921758321182,16
2086190118972695,16
3191504053147978,16
8470072116281226,16
7067993325413168,16
0495592678483159,16
8187670050067469,16
6626728625096056,16
8076724575198520,16
3916993274219020,16
8004163789399805,16
5105571800499890,16
0253747808207685,16
1235640435130522,16
8945366494007446,16
3201138117592685,16
6855623785584096,16
6755563113721644,16
4664971133329080,16
8337004698012890,16
2452308545685963,16
3982549647500590,16
2502934875786691,16
2540983912681342,16
1495993587473450,16
6969778502738171,16
50756641377797506,17
53133263714060941,17
82791263791240591,17
85446684692926870,17
49897605450504161,17
98881036775525501,17
57674790768028544,17
08809611108946475,17
19476136708417105,17
34554301625346983,17
84015548722391332,17
11587484233720787,17
96992111137935743,17
32934293423298027,17
71446488819508991,17
81008849520534962,17
06143986900980361,17
42772924844098070,17
86401383783476444,17
54305226057873736,17
54658624036999231,17
53082523967274999,17
66771035838797678,17
51435817701344935,17
93723212998773783,17
30589567388933357,17
18148931009019808,17
37205905541568207,17
78309555566738589,17
89157553804181767,17
41263620641106363,17
27273579301244370,17
70219804713769058,17
40541930482996469,17
10056821664875614,17
30284668116352390,17
15800809255460953,17
33069181371612009,17
86552414340385807,17
04132447638791948,17
09918882594550502,17
21114117593249058,17
76474826340827364,17
65659370707486316,17
22818345379314632,17
92162040529579139,17
15241912317710030,17
48443213799148325,17
28001059826980361,17
78639633581086716,17
18815805444460042,17
66253667028115542,17
39099482122878150,17
46564817840853912,17
95267592702941701,17
87666532339416052,17
31960649168142781,17
64515764007244867,17
77836938847863639,17
86760428474819429,17
66282147052362510,17
98728997274848335,17
61176879923714835,17
99960897858919175,17
43925082593860095,17
72031901566658407,17
13215344343650817,17
39171554955356454,17
63005497515438951,17
08380293585100277,17
72108609112171049,17
93726274477229830,17
42811284254308937,17
74155682253899815,17
29554944049992471,17
49919467291932741,17
09866527390962045,17
32169256208176197,17
82319623951012741,17
05231563585146609,17
43862899094697090,17
72039291725508044,17
98704707659982534,17
06474972141543740,17
12663613281667575,17
95596164887682684,17
11047242361997395,17
54736815821808812,17
47580331316377328,17
00356849175749767,17
80461311551129252,17
01575602848975541,17
20398568661287900,17
63434104098101858,17
03231208481692619,17
58809387788854186,17
60711056723874009,17
04365155387251969,17
17925688538542258,17
35868722388977417,17
596420274702856514,18
632513494552749567,18
836364993771145004,18
908201811969878085,18
732812826927590828,18
730905402731646703,18
130913257446230845,18
964136079737422834,18
073456269073448465,18
341735159211881972,18
123433402814291323,18
597154053363371321,18
062494016987868940,18
310697344562337752,18
169198764787508147,18
555390526500928684,18
008057263447040304,18
341353405798513868,18
201663245877614830,18
271685930570251824,18
004201913577165407,18
097235078318309259,18
812137052732742224,18
011148904302916246,18
891394569142029794,18
105838698553988297,18
489798101658354922,18
982095491166862782,18
322931048913584281,18
900443869641341564,18
590810279852649794,18
964646110331491192,18
348585031097629789,18
163919352311506439,18
979749943339102760,18
078968377921793574,18
569226945162988894,18
870093942738372976,18
377863525300389306,18
851013407468995977,18
416683933817768603,18
193321660193337993,18
026617930302426740,18
834997895134829908,18
300442544553741977,18
384591885975757587,18
901518499295734735,18
081620478287786768,18
008873693358223789,18
362876187305139782,18
982722600050514824,18
691559829376270106,18
102690974858700529,18
017756503175119983,18
655424984330907589,18
183578434531892572,18
110628354928389557,18
046608541118758970,18
774140979212753901,18
032187730766639621,18
617160755216159205,18
284287031078624704,18
255459934313553164,18
729975656398229783,18
664393270709439480,18
368329989415718004,18
731569300389176232,18
050837014951455117,18
360504572195311237,18
112372747080908032,18
387363086353317425,18
944672727683812009,18
074342761689195504,18
104051450813880061,18
570338771252204508,18
688624813136676375,18
663058890411605224,18
586821304055263075,18
483099695888842625,18
196108740363824287,18
515752533232177405,18
535467721187887956,18
654661011172087115,18
482797091455779334,18
231874925640230474,18
970251879426198629,18
016556396444359160,18
882650379521449627,18
759799004899257254,18
852326397027719994,18
425412693939226849,18
226265141488433821,18
509069155640282776,18
345421326723594453,18
369431085220805635,18
959478327601407018,18
118496977389934031,18
944275750881473891,18
278890090508963355,18
381360895883969785,18
4372204262961790876,19
3812630639334738993,19
1574046895929142750,19
6585724316929806619,19
3444132121517006520,19
6175597236789849042,19
7431521883893651103,19
8426168053441866102,19
4828986545559557931,19
6329560020093571538,19
6350002527058995973,19
3390898283225638472,19
7282330721987822860,19
0586869844834191240,19
0151709591236029753,19
6995803498556984848,19
6221080235429033597,19
9366352056654297095,19
6299828656595550129,19
9943643992110787504,19
6658166326828259280,19
7231758793406499024,19
4875953606631048431,19
6185388134416059936,19
9828496589651008457,19
0146185392834148299,19
7299962793854680518,19
4878493257127795762,19
0107840744906299825,19
6370338351458085353,19
8588644809145617676,19
9480962283893984973,19
2118906731104376263,19
6909773559588947701,19
6348638035717596538,19
2445878179812185647,19
3872241911739271772,19
9223592357292832060,19
4536629329415868900,19
3509342761769613475,19
9182354350176114699,19
7663628139171330225,19
5838217213061867157,19
1926932513969517759,19
3160759800694724639,19
3168017458499034289,19
0848306701684150726,19
5880266230734365198,19
1849804480361445710,19
2979615205559844975,19
4259575986618668438,19
8162236901782973408,19
2193007942981781502,19
9229371439624457789,19
4252470938548801572,19
5459389573037210030,19
0690304207868223612,19
7730711710475459620,19
8799159337217472744,19
3819664389818485515,19
7409842114885992308,19
9399429000617186843,19
3527125542964879496,19
5017280781037637147,19
2588267066305243328,19
6344443861041759111,19
6413200624348686343,19
3864226600213834244,19
2910791475282427182,19
6362252555153492184,19
9609521022740351374,19
2059399867006597732,19
8438437519315326521,19
4343268945251807482,19
6119851137608469413,19
6163950551081412122,19
7715539463492161435,19
2570285707101588072,19
3889979455869047359,19
7159666141908298522,19
4838850212205519991,19
9121659558043543376,19
5084225184159833184,19
6309559722103263298,19
4711212393923639042,19
9034554703913426032,19
4458905764333898197,19
1708853007600590228,19
1519534842626644352,19
7379581384748788565,19
0027553003186225810,19
4050899471024649924,19
4590199845589225464,19
4816546322799313957,19
8607775783154678193,19
0025790087242601560,19
3143619421173213030,19
2890862226065638283,19
3316876619932713754,19
1633141980206062308,19
37591936821244649942,20
81613795412550179997,20
89455112072588537837,20
50517353062358139595,20
19272354005847304485,20
40738760595016165752,20
22684321015177842832,20
28798680867019605301,20
33202212636097908002,20
52895259299956570716,20
29406471922007626535,20
22614193709214130829,20
48658796479934311076,20
59050094664399536808,20
11186564820333104746,20
93863307422653552669,20
38858886757127557087,20
48713780575735430861,20
20465056083033959560,20
52653578812219767139,20
79226776098147092117,20
38336801069038459189,20
52276886945223907015,20
54202057801611988529,20
68136982770134906307,20
14880271136192820148,20
82037643932269365707,20
25932386808421100550,20
31675016695185878698,20
57670254756350258269,20
04785887687606057598,20
47666971159728604784,20
95273488248308342281,20
49630863939558123421,20
98763228322938024583,20
75673742903611851385,20
52206043132561705972,20
11952207727103186260,20
54427335399127264104,20
66865256387373476255,20
14453799306863474156,20
20517602940301681208,20
90079692347475356481,20
26459068000845338439,20
87459547552585081731,20
54079000365464676855,20
13798962027341453923,20
19080700766108858523,20
42772970860112821013,20
97049878526254889204,20
13422414966668004448,20
63081277593013875424,20
16686495809994820388,20
38510400370051234472,20
61133320010464626609,20
57799122681851726082,20
26806531779042557398,20
26706553439558202017,20
25948993997197801245,20
85970879094857482623,20
43993202025841747904,20
27104145745929699327,20
99627489860917347100,20
54851526718495045323,20
83856576295691587144,20
08150011431839397248,20
40348562929841490334,20
09788970474333794736,20
59021912364098398470,20
09470035448115809474,20
17316457388145674438,20
55384227477959278393,20
92726134202194038239,20
87139188298480250340,20
77415928207600331659,20
01728896612596039815,20
45003300803684461293,20
52202649777950446509,20
00540902978426260696,20
20337289813619819486,20
78082833193394818515,20
65314722638874997513,20
77301539974291539429,20
41389923841548417131,20
98447308933075544644,20
66133737139139764274,20
36010912744892547391,20
00841350448084495202,20
60144544334833141114,20
76950532668088522467,20
13896558238508656575,20
29782032719663805274,20
48309779448854257468,20
58672486803752061095,20
58125781454722927331,20
31152884140741784763,20
39943614428619722866,20
55570812774145034041,20
45895773894191821447,20
40320340717663235410,20
622634834921483082408,21
643706825013229776569,21
682935627523215242269,21
330160088454968003439,21
377676819862246271424,21
589739510767388368069,21
032078271033120905937,21
877479855337204626125,21
850774770009385711338,21
090460409505677046934,21
818390521988652808550,21
793217686405492810263,21
615392756383231728629,21
458490698404525323054,21
117571170445904198039,21
119332461748240178570,21
580432934019983765072,21
777466094073644512027,21
403985760320058308808,21
890503723316721446747,21
381581362968741882184,21
311237381325788160881,21
843402839146209529468,21
848385068412122811813,21
093395811598611482509,21
374635784530402459716,21
828955669535469005565,21
287206237774121889170,21
063634719194454018692,21
405415655262365088383,21
449613326211489562336,21
179630594936605649798,21
055678931729122893837,21
415888365216150081516,21
381883711523597309755,21
086461364580447924398,21
273978661484784023344,21
596789360564232343428,21
755194624798701414597,21
366675426626490496631,21
836262017477842660369,21
198109175600594530747,21
896035204241595834173,21
819453909050162234446,21
798047709357827811179,21
497097083038066578031,21
820756045290393343036,21
195463164034545100007,21
911071692928495627688,21
019773091749568136179,21
088952770728915848606,21
678320531074522168995,21
748172693554689623729,21
588972376653995163730,21
493870613084202509973,21
148421765940304492015,21
998782189974865820838,21
836977801986597828011,21
097428012232481690329,21
568955978345422835968,21
814288004205774032893,21
305550733762303396883,21
198724001983582951556,21
657522754981383502514,21
314582787017079487491,21
160540794671344363025,21
109665411013554973578,21
737060744907867877183,21
062319359287098315074,21
939651249434637077276,21
786993920226524128752,21
332211602223436076711,21
926032482496257500989,21
092981325456961588169,21
061576813062636981234,21
274100579927771135131,21
682929095052538710224,21
264147109061245517312,21
082916094377808822698,21
730355042632285095377,21
752383421206984855777,21
632994514738794573617,21
820542576531194263414,21
897508592441680771100,21
458874162921802431719,21
737812130226291286885,21
415452218573907919524,21
880696611768878423715,21
952270147254481200147,21
448464519569394987116,21
698588026681890116117,21
366604382178650636813,21
960572707219412750327,21
917414144834969457997,21
986607911566941802318,21
806438332946979593764,21
109082520691318180543,21
182118132383312228782,21
798460621736772362392,21
782310405472520126853,21
3088478524747701052727,22
7627288617508251482460,22
5156129658430475725600,22
9446358330221264505035,22
6878933515533574413929,22
2924753768651319272024,22
1304174980761476841967,22
